"company","_freq","uname"
"Watson Wyatt",502,"WATSON WYATT"
"Quark",503,"QUARK"
"CALYON",503,"CALYON"
"Wolters Kluwer",503,"WOLTERS KLUWER"
"Interpolis",504,"INTERPOLIS"
"University of Cambri",504,"UNIVERSITY OF CAMBRI"
"Inter Access",504,"INTER ACCESS"
"University of Housto",504,"UNIVERSITY OF HOUSTO"
"school",505,"SCHOOL"
"San Jose State Unive",505,"SAN JOSE STATE UNIVE"
"Fujitsu Network Comm",505,"FUJITSU NETWORK COMM"
"McKinsey and Company",506,"MCKINSEY AND COMPANY"
"Citigroup Global Mar",506,"CITIGROUP GLOBAL MAR"
"Avaya Inc.",506,"AVAYA INC"
"DeVry University",506,"DEVRY UNIVERSITY"
"SAP Labs",507,"SAP LABS"
"Telfort",507,"TELFORT"
"United Health Group",507,"UNITED HEALTH GROUP"
"Bell",507,"BELL"
"Alliance Data",507,"ALLIANCE DATA"
"Olivetti",508,"OLIVETTI"
"Colgate-Palmolive",508,"COLGATE PALMOLIVE"
"Macy's",508,"MACY'S"
"pricewaterhousecoope",508,"PRICEWATERHOUSECOOPE"
"Mercer",508,"MERCER"
"Becton Dickinson",508,"BECTON DICKINSON"
"Pratt & Whitney",508,"PRATT & WHITNEY"
"McGill University",509,"MCGILL UNIVERSITY"
"ATT",509,"ATT"
"Synovate",509,"SYNOVATE"
"Direct Energy",509,"DIRECT ENERGY"
"DiamondCluster Inter",510,"DIAMONDCLUSTER INTER"
"Humana",510,"HUMANA"
"Campbell Soup Compan",510,"CAMPBELL SOUP COMPAN"
"Sybase, Inc.",510,"SYBASE INC"
"Pepsico",511,"PEPSICO"
"UTStarcom",512,"UTSTARCOM"
"Satyam Computers",512,"SATYAM COMPUTERS"
"TD Securities",512,"TD SECURITIES"
"The Royal Bank of Sc",513,"THE ROYAL BANK OF SC"
"S1 Corporation",513,"S1 CORPORATION"
"Veritas",513,"VERITAS"
"SAGEM",513,"SAGEM"
"Cerner",513,"CERNER"
"CH2M HILL",513,"CH2M HILL"
"Spencer Stuart",513,"SPENCER STUART"
"Avon",514,"AVON"
"McKinsey&Company",514,"MCKINSEY&COMPANY"
"DBM",514,"DBM"
"Marriott",514,"MARRIOTT"
"hewlett packard",515,"HEWLETT PACKARD"
"First Consulting Gro",515,"FIRST CONSULTING GRO"
"Delta Lloyd",515,"DELTA LLOYD"
"Harvard Medical Scho",515,"HARVARD MEDICAL SCHO"
"Lockheed Martin Aero",515,"LOCKHEED MARTIN AERO"
"Network General",516,"NETWORK GENERAL"
"New York Life Insura",516,"NEW YORK LIFE INSURA"
"Silicon Graphics, In",517,"SILICON GRAPHICS IN"
"Marconi Communicatio",517,"MARCONI COMMUNICATIO"
"Tele2",517,"TELE2"
"Lawrence Livermore N",517,"LAWRENCE LIVERMORE N"
"Telecom New Zealand",517,"TELECOM NEW ZEALAND"
"PTK Centertel",518,"PTK CENTERTEL"
"Reynolds and Reynold",518,"REYNOLDS AND REYNOLD"
"Carlson Marketing Gr",518,"CARLSON MARKETING GR"
"Paramount Pictures",518,"PARAMOUNT PICTURES"
"Peace Corps",519,"PEACE CORPS"
"Dresdner Kleinwort",519,"DRESDNER KLEINWORT"
"AMP",519,"AMP"
"John Deere",519,"JOHN DEERE"
"Amazon",520,"AMAZON"
"Centric",520,"CENTRIC"
"Siemens Information",521,"SIEMENS INFORMATION"
"CPM",521,"CPM"
"Rogers Communication",521,"ROGERS COMMUNICATION"
"Monster.com",521,"MONSTER"
"eBay Inc.",521,"EBAY INC"
"Rhodia",521,"RHODIA"
"GE Plastics",522,"GE PLASTICS"
"MasterCard",522,"MASTERCARD"
"Wells Fargo Financia",522,"WELLS FARGO FINANCIA"
"Ernst & Young Consul",522,"ERNST & YOUNG CONSUL"
"Teleca",524,"TELECA"
"Reynolds & Reynolds",524,"REYNOLDS & REYNOLDS"
"Emerson Process Mana",525,"EMERSON PROCESS MANA"
"Modis",525,"MODIS"
"Amdahl",525,"AMDAHL"
"Bank Of America",525,"BANK OF AMERICA"
"Ministry of Defence",525,"MINISTRY OF DEFENCE"
"Vivo",525,"VIVO"
"Lafarge",525,"LAFARGE"
"GE Medical Systems",525,"GE MEDICAL SYSTEMS"
"Hughes Software Syst",526,"HUGHES SOFTWARE SYST"
"JCPenney",526,"JCPENNEY"
"Commerce Bank",526,"COMMERCE BANK"
"Turkcell",526,"TURKCELL"
"Avid Technology",526,"AVID TECHNOLOGY"
"SRI International",526,"SRI INTERNATIONAL"
"Maersk Line",526,"MAERSK LINE"
"Los Alamos National",526,"LOS ALAMOS NATIONAL"
"BEA Systems, Inc.",527,"BEA SYSTEMS INC"
"Real Software",527,"REAL SOFTWARE"
"hospital",527,"HOSPITAL"
"sun microsystems",527,"SUN MICROSYSTEMS"
"Patni",528,"PATNI"
"BD",529,"BD"
"Navigant Consulting",529,"NAVIGANT CONSULTING"
"AMCC",530,"AMCC"
"HBOS",531,"HBOS"
"Capital One Auto Fin",531,"CAPITAL ONE AUTO FIN"
"CIBER",531,"CIBER"
"vodafone",531,"VODAFONE"
"UWV",531,"UWV"
"National Geographic",532,"NATIONAL GEOGRAPHIC"
"Gemalto",532,"GEMALTO"
"Abbott Labs",532,"ABBOTT LABS"
"Jefferson Wells",532,"JEFFERSON WELLS"
"Motorola Inc",532,"MOTOROLA INC"
"First Data",533,"FIRST DATA"
"NBC",533,"NBC"
"Commerzbank",533,"COMMERZBANK"
"Cisco Systems Inc",533,"CISCO SYSTEMS INC"
"Lockheed Martin Corp",533,"LOCKHEED MARTIN CORP"
"CNA Insurance",534,"CNA INSURANCE"
"Hummingbird",534,"HUMMINGBIRD"
"Wal-Mart Stores, Inc",534,"WAL MART STORES INC"
"Travelocity",534,"TRAVELOCITY"
"Genzyme",534,"GENZYME"
"Rabobank Nederland",534,"RABOBANK NEDERLAND"
"ICI",534,"ICI"
"LG Electronics",535,"LG ELECTRONICS"
"Fair Isaac Corporati",535,"FAIR ISAAC CORPORATI"
"MTV",536,"MTV"
"CSC Consulting",536,"CSC CONSULTING"
"PRTM",536,"PRTM"
"Nuance Communication",537,"NUANCE COMMUNICATION"
"Wind River",537,"WIND RIVER"
"Aspect Software",538,"ASPECT SOFTWARE"
"Keller Williams",538,"KELLER WILLIAMS"
"Genesys Telecommunic",538,"GENESYS TELECOMMUNIC"
"SBC Communications",538,"SBC COMMUNICATIONS"
"Quintiles",538,"QUINTILES"
"F5 Networks",539,"F5 NETWORKS"
"Visa USA",539,"VISA USA"
"MCI Worldcom",540,"MCI WORLDCOM"
"Brooks Automation",540,"BROOKS AUTOMATION"
"Origin",540,"ORIGIN"
"Exodus Communication",540,"EXODUS COMMUNICATION"
"IKON",541,"IKON"
"Northeastern Univers",541,"NORTHEASTERN UNIVERS"
"Sterling Software",541,"STERLING SOFTWARE"
"International Networ",541,"INTERNATIONAL NETWOR"
"Porter Novelli",542,"PORTER NOVELLI"
"Safeway",542,"SAFEWAY"
"Swisscom",542,"SWISSCOM"
"Orange France",543,"ORANGE FRANCE"
"Nedbank",543,"NEDBANK"
"Dell, Inc",543,"DELL INC"
"Phoenix Technologies",543,"PHOENIX TECHNOLOGIES"
"Genentech, Inc.",544,"GENENTECH INC"
"law firm",544,"LAW FIRM"
"Ciena",544,"CIENA"
"Brasil Telecom",545,"BRASIL TELECOM"
"Claro",545,"CLARO"
"UPS Supply Chain Sol",547,"UPS SUPPLY CHAIN SOL"
"Whirlpool",547,"WHIRLPOOL"
"Telstra Corporation",548,"TELSTRA CORPORATION"
"Southern California",548,"SOUTHERN CALIFORNIA"
"i2",548,"I2"
"SWIFT",549,"SWIFT"
"Verisign",550,"VERISIGN"
"The Vanguard Group",550,"THE VANGUARD GROUP"
"Carlson Wagonlit Tra",550,"CARLSON WAGONLIT TRA"
"Level 3",550,"LEVEL 3"
"Digital",551,"DIGITAL"
"NVIDIA",551,"NVIDIA"
"Palm",551,"PALM"
"PSA",552,"PSA"
"Prudential Securitie",552,"PRUDENTIAL SECURITIE"
"Quest Diagnostics",552,"QUEST DIAGNOSTICS"
"WorldCom",552,"WORLDCOM"
"Attachmate",554,"ATTACHMATE"
"TIM",554,"TIM"
"BearingPoint, Inc.",554,"BEARINGPOINT INC"
"Standard Register",555,"STANDARD REGISTER"
"Trammell Crow Compan",555,"TRAMMELL CROW COMPAN"
"Aon Consulting",555,"AON CONSULTING"
"Colliers Internation",555,"COLLIERS INTERNATION"
"IBM Brasil",555,"IBM BRASIL"
"Walmart.com",555,"WALMART"
"Kraft",555,"KRAFT"
"Blue Shield of Calif",556,"BLUE SHIELD OF CALIF"
"Macrovision",556,"MACROVISION"
"State Farm",557,"STATE FARM"
"Westpac",557,"WESTPAC"
"Consulting",558,"CONSULTING"
"Adobe Systems, Inc.",559,"ADOBE SYSTEMS INC"
"Mercer HR Consulting",559,"MERCER HR CONSULTING"
"Handelsbanken",560,"HANDELSBANKEN"
"Albertsons",560,"ALBERTSONS"
"DaimlerChrysler AG",560,"DAIMLERCHRYSLER AG"
"E&Y",560,"E&Y"
"EFI",561,"EFI"
"Software Innovation",562,"SOFTWARE INNOVATION"
"TeliaSonera Finland",562,"TELIASONERA FINLAND"
"Lotus Development Co",563,"LOTUS DEVELOPMENT CO"
"Electronic Arts Cana",564,"ELECTRONIC ARTS CANA"
"Orange Communication",565,"ORANGE COMMUNICATION"
"Premiere Global Serv",565,"PREMIERE GLOBAL SERV"
"The University of Te",565,"THE UNIVERSITY OF TE"
"Waste Management",565,"WASTE MANAGEMENT"
"Devoteam",566,"DEVOTEAM"
"Comerica Bank",566,"COMERICA BANK"
"KMD",566,"KMD"
"Genuity",567,"GENUITY"
"Symbian",567,"SYMBIAN"
"National University",568,"NATIONAL UNIVERSITY"
"NextiraOne",568,"NEXTIRAONE"
"Achmea",568,"ACHMEA"
"Franklin Templeton I",569,"FRANKLIN TEMPLETON I"
"Mary Kay",569,"MARY KAY"
"private",570,"PRIVATE"
"Quantum Corporation",571,"QUANTUM CORPORATION"
"Bankers Trust",573,"BANKERS TRUST"
"Lionbridge",573,"LIONBRIDGE"
"JDSU",574,"JDSU"
"Weyerhaeuser",575,"WEYERHAEUSER"
"Massachusetts Instit",575,"MASSACHUSETTS INSTIT"
"Open Text",575,"OPEN TEXT"
"RIM",575,"RIM"
"WebEx Communications",576,"WEBEX COMMUNICATIONS"
"CSAA",576,"CSAA"
"Telecom",576,"TELECOM"
"Nuon",576,"NUON"
"University of Massac",578,"UNIVERSITY OF MASSAC"
"McDATA",579,"MCDATA"
"Guidant",579,"GUIDANT"
"nortel",579,"NORTEL"
"Newbridge Networks",579,"NEWBRIDGE NETWORKS"
"Air Liquide",580,"AIR LIQUIDE"
"alcatel",580,"ALCATEL"
"Jones Day",580,"JONES DAY"
"America Online, Inc.",581,"AMERICA ONLINE INC"
"DIRECTV",581,"DIRECTV"
"Framfab",582,"FRAMFAB"
"Reliance Industries",582,"RELIANCE INDUSTRIES"
"Emory University",582,"EMORY UNIVERSITY"
"Altran",583,"ALTRAN"
"Hudson Global Resour",584,"HUDSON GLOBAL RESOUR"
"ALSTOM",585,"ALSTOM"
"University of Virgin",585,"UNIVERSITY OF VIRGIN"
"Telenet",585,"TELENET"
"Coldwell Banker Resi",585,"COLDWELL BANKER RESI"
"National Institute o",585,"NATIONAL INSTITUTE O"
"Abbey",586,"ABBEY"
"Federal Government",586,"FEDERAL GOVERNMENT"
"Michelin",587,"MICHELIN"
"Computer Science Cor",587,"COMPUTER SCIENCE COR"
"Cabletron Systems",587,"CABLETRON SYSTEMS"
"Adaptec",587,"ADAPTEC"
"Aalborg University",588,"AALBORG UNIVERSITY"
"Rohm and Haas",588,"ROHM AND HAAS"
"Michael Page Interna",589,"MICHAEL PAGE INTERNA"
"Telia",589,"TELIA"
"AOL LLC",589,"AOL LLC"
"Huawei",590,"HUAWEI"
"wipro",591,"WIPRO"
"Principal Financial",592,"PRINCIPAL FINANCIAL"
"Faurecia",592,"FAURECIA"
"TNO",593,"TNO"
"citigroup",593,"CITIGROUP"
"various",593,"VARIOUS"
"Pfizer, Inc.",593,"PFIZER INC"
"American Internation",594,"AMERICAN INTERNATION"
"Michigan State Unive",594,"MICHIGAN STATE UNIVE"
"University of Arizon",594,"UNIVERSITY OF ARIZON"
"Unilog",594,"UNILOG"
"National Association",594,"NATIONAL ASSOCIATION"
"Manpower Professiona",595,"MANPOWER PROFESSIONA"
"ECI Telecom",595,"ECI TELECOM"
"Intergraph",595,"INTERGRAPH"
"Portal Software",595,"PORTAL SOFTWARE"
"RBC Capital Markets",595,"RBC CAPITAL MARKETS"
"BMS",600,"BMS"
"Dassault Systemes",600,"DASSAULT SYSTEMES"
"Euroclear",600,"EUROCLEAR"
"Ciber",601,"CIBER"
"Real Estate",601,"REAL ESTATE"
"CSC Computer Science",601,"CSC COMPUTER SCIENCE"
"Young & Rubicam",601,"YOUNG & RUBICAM"
"Caremark",602,"CAREMARK"
"Citrix",602,"CITRIX"
"Veritas Software",603,"VERITAS SOFTWARE"
"Tesco",603,"TESCO"
"NOKIA",603,"NOKIA"
"Walt Disney Internet",603,"WALT DISNEY INTERNET"
"The Clorox Company",604,"THE CLOROX COMPANY"
"International Financ",604,"INTERNATIONAL FINANC"
"Georgia Institute of",604,"GEORGIA INSTITUTE OF"
"SCC",605,"SCC"
"Scient",606,"SCIENT"
"U.S. Air Force",606,"US AIR FORCE"
"Salomon Smith Barney",607,"SALOMON SMITH BARNEY"
"Compaq Computer",607,"COMPAQ COMPUTER"
"Bay Networks",607,"BAY NETWORKS"
"Danfoss",607,"DANFOSS"
"Autodesk, Inc.",608,"AUTODESK INC"
"John Hancock",609,"JOHN HANCOCK"
"Hewitt",609,"HEWITT"
"Vanderbilt Universit",610,"VANDERBILT UNIVERSIT"
"The MathWorks",612,"THE MATHWORKS"
"salesforce.com",612,"SALESFORCE"
"Sun Life Financial",613,"SUN LIFE FINANCIAL"
"TI",614,"TI"
"Enron",614,"ENRON"
"Rabobank Internation",614,"RABOBANK INTERNATION"
"Maxtor Corporation",614,"MAXTOR CORPORATION"
"Starwood Hotels & Re",615,"STARWOOD HOTELS & RE"
"Philips Lighting",615,"PHILIPS LIGHTING"
"University of Missou",617,"UNIVERSITY OF MISSOU"
"Conexant",617,"CONEXANT"
"Network Associates",617,"NETWORK ASSOCIATES"
"Gemini Consulting",618,"GEMINI CONSULTING"
"Arthur Andersen LLP",618,"ARTHUR ANDERSEN LLP"
"Alstom",618,"ALSTOM"
"OMD",619,"OMD"
"Black & Decker",619,"BLACK & DECKER"
"Burson-Marsteller",620,"BURSON MARSTELLER"
"Total",621,"TOTAL"
"Genpact",622,"GENPACT"
"ING Group",622,"ING GROUP"
"Peregrine Systems",622,"PEREGRINE SYSTEMS"
"Mattel",623,"MATTEL"
"BSkyB",623,"BSKYB"
"KPN Telecom",623,"KPN TELECOM"
"Platinum Technology",623,"PLATINUM TECHNOLOGY"
"Activision",624,"ACTIVISION"
"Merck Sharp & Dohme",624,"MERCK SHARP & DOHME"
"IBM UK Ltd",625,"IBM UK LTD"
"Electrabel",626,"ELECTRABEL"
"Manulife Financial",626,"MANULIFE FINANCIAL"
"Bombardier Aerospace",627,"BOMBARDIER AEROSPACE"
"Symphony Services",627,"SYMPHONY SERVICES"
"J&J",627,"J&J"
"Michael Page",627,"MICHAEL PAGE"
"Sapphire Technologie",627,"SAPPHIRE TECHNOLOGIE"
"US Airways",628,"US AIRWAYS"
"KLM Royal Dutch Airl",629,"KLM ROYAL DUTCH AIRL"
"MS",629,"MS"
"Information Technolo",629,"INFORMATION TECHNOLO"
"Flextronics Internat",630,"FLEXTRONICS INTERNAT"
"TD Waterhouse",631,"TD WATERHOUSE"
"TOTAL",631,"TOTAL"
"Texas A&M University",631,"TEXAS A&M UNIVERSITY"
"BBVA",632,"BBVA"
"T-Mobile Internation",632,"T MOBILE INTERNATION"
"xyz",633,"XYZ"
"Razorfish",633,"RAZORFISH"
"Nissan North America",634,"NISSAN NORTH AMERICA"
"University of Helsin",634,"UNIVERSITY OF HELSIN"
"European Parliament",634,"EUROPEAN PARLIAMENT"
"Oracle USA",635,"ORACLE USA"
"National City Bank",635,"NATIONAL CITY BANK"
"Syngenta",635,"SYNGENTA"
"Bearing Point",635,"BEARING POINT"
"Nykredit",638,"NYKREDIT"
"Pfizer Inc.",638,"PFIZER INC"
"Flextronics Software",638,"FLEXTRONICS SOFTWARE"
"Dow Jones",638,"DOW JONES"
"Rutgers University",638,"RUTGERS UNIVERSITY"
"NDS",640,"NDS"
"McGraw-Hill",640,"MCGRAW HILL"
"Altera",640,"ALTERA"
"Lee Hecht Harrison",641,"LEE HECHT HARRISON"
"Freshfields Bruckhau",642,"FRESHFIELDS BRUCKHAU"
"Walt Disney Company",642,"WALT DISNEY COMPANY"
"USAA",642,"USAA"
"Lexmark",642,"LEXMARK"
"NXP Semiconductors",643,"NXP SEMICONDUCTORS"
"Duke Energy",643,"DUKE ENERGY"
"Toyota",643,"TOYOTA"
"Deloitte and Touche",643,"DELOITTE AND TOUCHE"
"IBS",644,"IBS"
"Modem Media",644,"MODEM MEDIA"
"marchFIRST",644,"MARCHFIRST"
"Tech Data",644,"TECH DATA"
"State Street",645,"STATE STREET"
"Time Inc.",645,"TIME INC"
"Ingersoll Rand",646,"INGERSOLL RAND"
"ACCENTURE",646,"ACCENTURE"
"Tiscali",646,"TISCALI"
"Cisco Systems Inc.",647,"CISCO SYSTEMS INC"
"Weber Shandwick",647,"WEBER SHANDWICK"
"Logitech",647,"LOGITECH"
"BAT",647,"BAT"
"Digital Domain",647,"DIGITAL DOMAIN"
"Lear Corporation",648,"LEAR CORPORATION"
"Whirlpool Corporatio",648,"WHIRLPOOL CORPORATIO"
"RadioShack",649,"RADIOSHACK"
"Sony Online Entertai",649,"SONY ONLINE ENTERTAI"
"KBR",651,"KBR"
"UUNET",652,"UUNET"
"Sprint PCS",652,"SPRINT PCS"
"Seagate",652,"SEAGATE"
"Yale University",652,"YALE UNIVERSITY"
"Primerica Financial",652,"PRIMERICA FINANCIAL"
"KBC",653,"KBC"
"Visteon Corporation",653,"VISTEON CORPORATION"
"Covad Communications",655,"COVAD COMMUNICATIONS"
"SPSS",655,"SPSS"
"Warner Bros.",655,"WARNER BROS"
"University of Florid",656,"UNIVERSITY OF FLORID"
"Raytheon Company",657,"RAYTHEON COMPANY"
"Trend Micro",657,"TREND MICRO"
"Analysts Internation",657,"ANALYSTS INTERNATION"
"Volt",657,"VOLT"
"Southwest Airlines",657,"SOUTHWEST AIRLINES"
"The World Bank",659,"THE WORLD BANK"
"Walgreens",659,"WALGREENS"
"P&O Nedlloyd",659,"P&O NEDLLOYD"
"Agency.com",660,"AGENCY"
"CapGemini",660,"CAPGEMINI"
"Roche Diagnostics",661,"ROCHE DIAGNOSTICS"
"Sungard",661,"SUNGARD"
"INS",661,"INS"
"Essent",661,"ESSENT"
"Henkel",662,"HENKEL"
"Automatic Data Proce",663,"AUTOMATIC DATA PROCE"
"CNN",663,"CNN"
"Sensis",663,"SENSIS"
"Exel",664,"EXEL"
"Alltel",664,"ALLTEL"
"WebMD",664,"WEBMD"
"Publicis",665,"PUBLICIS"
"Monster Worldwide",666,"MONSTER WORLDWIDE"
"Air Canada",667,"AIR CANADA"
"Ajilon Consulting",667,"AJILON CONSULTING"
"COLT Telecom",667,"COLT TELECOM"
"ISS",668,"ISS"
"Polaris Software Lab",668,"POLARIS SOFTWARE LAB"
"Earthlink",669,"EARTHLINK"
"Deloitte Touche Tohm",669,"DELOITTE TOUCHE TOHM"
"Energis",669,"ENERGIS"
"CBS",670,"CBS"
"Kanbay",670,"KANBAY"
"NTL",672,"NTL"
"UNDP",673,"UNDP"
"Akamai Technologies",674,"AKAMAI TECHNOLOGIES"
"Avenue A",675,"AVENUE A"
"Aquent",675,"AQUENT"
"International Busine",676,"INTERNATIONAL BUSINE"
"Vodafone UK",677,"VODAFONE UK"
"Spirent Communicatio",678,"SPIRENT COMMUNICATIO"
"Thomson West",678,"THOMSON WEST"
"Ogilvy",679,"OGILVY"
"Sanmina-SCI",680,"SANMINA SCI"
"Baan",681,"BAAN"
"Blockbuster",681,"BLOCKBUSTER"
"AtosOrigin",681,"ATOSORIGIN"
"Northrop Grumman Cor",682,"NORTHROP GRUMMAN COR"
"L-3 Communications",683,"L 3 COMMUNICATIONS"
"SUN Microsystems",683,"SUN MICROSYSTEMS"
"INSEAD",683,"INSEAD"
"cisco",685,"CISCO"
"Sage Software",685,"SAGE SOFTWARE"
"Bombardier",685,"BOMBARDIER"
"H&R Block",686,"H&R BLOCK"
"Ajilon",687,"AJILON"
"California State Uni",687,"CALIFORNIA STATE UNI"
"Norwich Union",687,"NORWICH UNION"
"Sony Pictures Entert",688,"SONY PICTURES ENTERT"
"Bosch",688,"BOSCH"
"State Street Corpora",689,"STATE STREET CORPORA"
"Red Hat",690,"RED HAT"
"Bose Corporation",690,"BOSE CORPORATION"
"Comsys",690,"COMSYS"
"Parametric Technolog",691,"PARAMETRIC TECHNOLOG"
"Duke University",691,"DUKE UNIVERSITY"
"Dell Computer",692,"DELL COMPUTER"
"Union Bank of Califo",692,"UNION BANK OF CALIFO"
"Ernst & Young, LLP",693,"ERNST & YOUNG LLP"
"IBM BCS",693,"IBM BCS"
"eds",694,"EDS"
"Hospital",695,"HOSPITAL"
"Research Internation",695,"RESEARCH INTERNATION"
"Tekelec",695,"TEKELEC"
"Electrolux",695,"ELECTROLUX"
"ORACLE",696,"ORACLE"
"Openwave Systems",698,"OPENWAVE SYSTEMS"
"Johnson and Johnson",699,"JOHNSON AND JOHNSON"
"EDF",699,"EDF"
"Cisco Systems, Inc",699,"CISCO SYSTEMS INC"
"Georgetown Universit",699,"GEORGETOWN UNIVERSIT"
"kpmg",699,"KPMG"
"Ameriquest Mortgage",700,"AMERIQUEST MORTGAGE"
"Farmers Insurance",701,"FARMERS INSURANCE"
"Newell Rubbermaid",702,"NEWELL RUBBERMAID"
"TNS",703,"TNS"
"BMW",703,"BMW"
"Kforce",704,"KFORCE"
"Invitrogen",704,"INVITROGEN"
"Gap Inc",704,"GAP INC"
"Bank of New York",706,"BANK OF NEW YORK"
"Volt Services Group",706,"VOLT SERVICES GROUP"
"Charter Communicatio",708,"CHARTER COMMUNICATIO"
"Ementor",708,"EMENTOR"
"Schering Plough",708,"SCHERING PLOUGH"
"Excite@Home",709,"EXCITEHOME"
"ADC",709,"ADC"
"Walt Disney World",709,"WALT DISNEY WORLD"
"GE Energy",709,"GE ENERGY"
"Goldman, Sachs & Co.",710,"GOLDMAN SACHS & CO"
"University of South",710,"UNIVERSITY OF SOUTH"
"UPC",710,"UPC"
"Mary Kay Cosmetics",711,"MARY KAY COSMETICS"
"Tyco Healthcare",711,"TYCO HEALTHCARE"
"The Ohio State Unive",711,"THE OHIO STATE UNIVE"
"Bloomberg LP",712,"BLOOMBERG LP"
"Netscape",712,"NETSCAPE"
"Siebel Systems, Inc.",713,"SIEBEL SYSTEMS INC"
"Bechtel",713,"BECHTEL"
"Motorola Inc.",714,"MOTOROLA INC"
"None",714,"NONE"
"Time Warner Telecom",715,"TIME WARNER TELECOM"
"Copenhagen Business",715,"COPENHAGEN BUSINESS"
"Circuit City",716,"CIRCUIT CITY"
"Informix",716,"INFORMIX"
"Commerce One",716,"COMMERCE ONE"
"BankBoston",717,"BANKBOSTON"
"Petrobras",717,"PETROBRAS"
"Air France",718,"AIR FRANCE"
"deloitte",718,"DELOITTE"
"Arizona State Univer",719,"ARIZONA STATE UNIVER"
"InterContinental Hot",720,"INTERCONTINENTAL HOT"
"Elsevier",721,"ELSEVIER"
"Discover Financial S",721,"DISCOVER FINANCIAL S"
"MasterCard Internati",721,"MASTERCARD INTERNATI"
"Chase Manhattan Bank",723,"CHASE MANHATTAN BANK"
"Right Management Con",723,"RIGHT MANAGEMENT CON"
"Keane, Inc.",723,"KEANE INC"
"motorola",725,"MOTOROLA"
"GTE",725,"GTE"
"Washington Universit",725,"WASHINGTON UNIVERSIT"
"Chase",726,"CHASE"
"CIBC World Markets",726,"CIBC WORLD MARKETS"
"Indiana University",727,"INDIANA UNIVERSITY"
"Citrix Systems",727,"CITRIX SYSTEMS"
"Bombardier Transport",727,"BOMBARDIER TRANSPORT"
"United Technologies",727,"UNITED TECHNOLOGIES"
"Korn/Ferry Internati",728,"KORNFERRY INTERNATI"
"PwC Consulting",728,"PWC CONSULTING"
"Pricewaterhousecoope",728,"PRICEWATERHOUSECOOPE"
"BAE SYSTEMS",729,"BAE SYSTEMS"
"Canon",731,"CANON"
"NTNU",731,"NTNU"
"Saatchi & Saatchi",733,"SAATCHI & SAATCHI"
"Ford",733,"FORD"
"IDT",734,"IDT"
"ICICI Bank",735,"ICICI BANK"
"CNA",735,"CNA"
"Delta Technology",736,"DELTA TECHNOLOGY"
"Netscape Communicati",736,"NETSCAPE COMMUNICATI"
"Agilent",736,"AGILENT"
"Hughes Network Syste",736,"HUGHES NETWORK SYSTE"
"ZS Associates",736,"ZS ASSOCIATES"
"PeopleSoft, Inc.",737,"PEOPLESOFT INC"
"Grant Thornton LLP",737,"GRANT THORNTON LLP"
"Statoil",737,"STATOIL"
"Heineken",737,"HEINEKEN"
"Centrica",737,"CENTRICA"
"Royal Bank of Canada",738,"ROYAL BANK OF CANADA"
"Sony Ericsson Mobile",738,"SONY ERICSSON MOBILE"
"OfficeMax",739,"OFFICEMAX"
"Novabase",740,"NOVABASE"
"Barclays Bank",740,"BARCLAYS BANK"
"GE Money Bank",740,"GE MONEY BANK"
"Clorox",742,"CLOROX"
"Limited Brands",742,"LIMITED BRANDS"
"ESPN",742,"ESPN"
"Affiliated Computer",743,"AFFILIATED COMPUTER"
"Eaton Corporation",744,"EATON CORPORATION"
"Baker & McKenzie",745,"BAKER & MCKENZIE"
"Manugistics",746,"MANUGISTICS"
"EA",747,"EA"
"Nationwide",748,"NATIONWIDE"
"Tandem Computers",748,"TANDEM COMPUTERS"
"Telus",750,"TELUS"
"CTG",751,"CTG"
"New York Life",751,"NEW YORK LIFE"
"Sony Electronics",752,"SONY ELECTRONICS"
"American Power Conve",754,"AMERICAN POWER CONVE"
"TNT",755,"TNT"
"Rockwell Collins",755,"ROCKWELL COLLINS"
"same",757,"SAME"
"Millennium Pharmaceu",757,"MILLENNIUM PHARMACEU"
"Kronos",757,"KRONOS"
"BMC",757,"BMC"
"Visa International",757,"VISA INTERNATIONAL"
"DMR Consulting",758,"DMR CONSULTING"
"Colgate Palmolive",759,"COLGATE PALMOLIVE"
"D&B",759,"D&B"
"UCSF",759,"UCSF"
"Quantum",760,"QUANTUM"
"Toshiba",760,"TOSHIBA"
"CERN",760,"CERN"
"Booz Allen & Hamilto",760,"BOOZ ALLEN & HAMILTO"
"Pricewaterhouse Coop",760,"PRICEWATERHOUSE COOP"
"Polycom",764,"POLYCOM"
"Openwave",765,"OPENWAVE"
"BNP PARIBAS",766,"BNP PARIBAS"
"UnitedHealth Group",767,"UNITEDHEALTH GROUP"
"capgemini",767,"CAPGEMINI"
"Rational Software",769,"RATIONAL SOFTWARE"
"EPFL",769,"EPFL"
"Frost & Sullivan",769,"FROST & SULLIVAN"
"University of Copenh",770,"UNIVERSITY OF COPENH"
"Telemar",770,"TELEMAR"
"Expedia",770,"EXPEDIA"
"Wunderman",770,"WUNDERMAN"
"Infor",771,"INFOR"
"Aspect Communication",772,"ASPECT COMMUNICATION"
"ARAMARK",772,"ARAMARK"
"Calyon",773,"CALYON"
"Dow Chemical",774,"DOW CHEMICAL"
"Interwoven",774,"INTERWOVEN"
"Maxtor",777,"MAXTOR"
"SunTrust Bank",778,"SUNTRUST BANK"
"Macquarie Bank",779,"MACQUARIE BANK"
"Bearingpoint",779,"BEARINGPOINT"
